12600.1	1.70832	
12600.1	1.70847	
12700.2	1.71113	
12700.2	1.71106	
12700.2	1.71119	
12800	1.71355	
12800	1.71353	
12800	1.71355	
12900	1.71635	
12900	1.7162	
12900	1.71621	
13000.1	1.71872	
13000.1	1.71859	
13000.1	1.7188	
13000.1	1.71867	
13100.1	1.72124	
13100.1	1.72125	
13100.1	1.72122	
13200.1	1.72361	
13200.1	1.72355	
13200.1	1.72355	
13300.1	1.72593	
13300.1	1.72609	
13300.1	1.72605	
13400.2	1.72839	
13400.2	1.72834	
13400.2	1.72823	
13400.2	1.72848	
13500.2	1.73059	
13500.2	1.73039	
13500.2	1.73043	
13600	1.73301	
13600	1.73277	
13600	1.73272	
13700	1.73512	
13700	1.73504	
13700	1.73495	
13800.1	1.73722	
13800.1	1.73711	
13800.1	1.73707	
13900.1	1.73959	
13900.1	1.7395	
13900.1	1.73949	
14000.1	1.74155	
14000.1	1.74142	
14000.1	1.74142	
14100.1	1.74355	
14100.1	1.74357	
14100.1	1.74344	
14200.2	1.74569	
14200.2	1.7457	
